,mcc,mpc,ddi_0,ddi_1,ddi_2,ddi_3,ddi_4,ddi_5,ddi_6,ddi_7,ddi_8,ddi_9,ddi_10,ddi_11,ddi_12,ddi_13,ddi_14,ddi_15,ddi_16,ddi_17,ddi_18,entropy_0,entropy_1,entropy_2,entropy_3,entropy_4,entropy_5,entropy_6,entropy_7,entropy_8,entropy_9,entropy_10,entropy_11,entropy_12,entropy_13,entropy_14,entropy_15,entropy_16,entropy_17,entropy_18,awd_0,awd_1,awd_2,awd_3,awd_4,awd_5,awd_6,awd_7,awd_8,awd_9,awd_10,awd_11,awd_12,awd_13,awd_14,awd_15,awd_16,awd_17,awd_18,awe_pli_0,awe_pli_1,awe_pli_2,awe_pli_3,awe_pli_4,awe_pli_5,awe_pli_6,awe_pli_7,awe_pli_8,awe_pli_9,awe_pli_10,awe_pli_11,awe_pli_12,awe_pli_13,awe_pli_14,awe_pli_15,awe_pli_16,awe_pli_17,awe_pli_18,class
1359,0.4222503304,0.0199999996,3.6873924732,3.6055302620,3.8606357574,3.6726071835,4.0463356972,3.6877729893,3.5686237812,3.7889525890,3.3464128971,3.2751495838,3.4740893841,3.2758901119,4.0542535782,3.5244805813,3.2519755363,3.3973882198,3.7296478748,3.0291287899,3.4856870174,3.4374606609,3.3190829754,3.5230741501,3.3950881958,3.4028954506,3.3697242737,3.4561746120,3.4810769558,3.3864409924,3.3372385502,3.4430742264,3.3419878483,3.4460499287,3.4060499668,3.3803107738,3.3542513847,3.4827539921,3.3571677208,3.3006310463,13.0583381653,11.6926517487,13.4218235016,12.6817388535,13.5304727554,12.4250278473,12.7839183807,13.3869228363,12.1266746521,12.0911598206,12.9407367706,11.7371768951,12.8056650162,12.4515686035,12.0791873932,12.1052951813,13.1622161865,12.4118204117,12.1738262177,0.1705263108,0.4189473689,0.3726315796,0.3073684275,0.2189473659,0.2294736803,0.2105263174,0.2589473724,0.1894736886,0.2484210581,0.1873684227,0.3557894826,0.1578947306,0.1789473742,0.1852631569,0.1894736886,0.2800000012,0.1957894713,0.2800000012,1.0000000000
268,0.3597199619,0.0211111102,4.4195308685,2.9927489758,3.6209821701,4.3728389740,4.1826267242,4.0680561066,4.3755297661,4.6689944267,4.6688714027,4.3341817856,3.6892464161,4.0023202896,3.6046671867,4.2181782722,4.2920255661,4.4672961235,4.5566668510,4.6707491875,4.3574256897,3.4704356194,3.5056879520,3.5542480946,3.5536136627,3.5006859303,3.4682350159,3.5456588268,3.5519056320,3.5681655407,3.6160943508,3.4400019646,3.4120128155,3.5698063374,3.4993734360,3.4990465641,3.6035804749,3.6103630066,3.5252120495,3.5424282551,13.8035964966,14.4402208328,14.1180801392,14.5502185822,14.1454553604,14.5378694534,14.8128080368,15.1752090454,15.1869535446,15.4867181778,13.5886449814,14.0522089005,13.8998565674,14.5685806274,14.5410442352,15.5368251801,14.7508764267,15.7651567459,15.1937913895,0.2126315832,0.2547368407,0.1431578994,0.1599999964,0.1536842138,0.1831578910,0.2189473659,0.2315789461,0.1957894713,0.2547368407,0.2063157856,0.2042105198,0.1578947306,0.2484210581,0.1957894713,0.3515789509,0.1494736820,0.1410526335,0.1852631569,0.0000000000
1050,0.3442416191,0.0172386579,3.6301572323,3.5332868099,3.5699617863,3.1921236515,4.1675667763,3.1084280014,3.7677104473,3.1654181480,2.7674281597,3.1145296097,3.3154873848,3.6882622242,2.6111471653,2.6401507854,3.3373882771,2.8766496181,3.2178595066,2.9221408367,2.8994228840,3.2080471516,3.3146264553,3.2354633808,3.1289694309,3.3167619705,3.2264957428,3.4179933071,3.1892783642,3.3529493809,3.3378517628,3.1247513294,3.2647671700,3.1567621231,3.1632156372,3.4350881577,3.1579225063,3.1634087563,3.1921675205,3.2933404446,11.1736726761,11.0667705536,11.0552616119,10.7975292206,11.7040576935,10.2170763016,11.9281139374,9.8594923019,11.0169391632,10.9838771820,10.4385271072,11.3140707016,10.3691310883,10.1631011963,11.3498001099,9.8783607483,11.1373777390,10.8231048584,10.6080760956,0.2315789461,0.3915789425,0.2210526317,0.2863157988,0.1705263108,0.2252631634,0.2189473659,0.2252631634,0.2694736719,0.1557894647,0.2168421000,0.3431578875,0.2105263174,0.1957894713,0.2189473659,0.2610526383,0.1873684227,0.2084210515,0.2294736803,1.0000000000
726,0.3652463257,0.0199999996,2.6461203098,2.6409580708,2.9737479687,3.1537659168,2.7981829643,2.6341612339,2.9351122379,3.1103372574,3.4367210865,3.1189029217,2.6299810410,3.1942110062,2.7991349697,2.9538002014,3.0698535442,2.7470993996,3.0658950806,2.9126806259,2.5297207832,3.4083194733,3.4103574753,3.3958368301,3.3441307545,3.4183239937,3.2543456554,3.4013512135,3.2922127247,3.2521665096,3.2999510765,3.4137206078,3.4948260784,3.4657256603,3.3307628632,3.4277453423,3.2890925407,3.2692277431,3.2750117779,3.2113502026,14.7669010162,14.7684020996,15.1124143600,14.3938350677,14.4073753357,14.2808084488,14.0266456604,13.4221334457,13.4505586624,12.7176332474,14.5076045990,14.4653215408,14.8798875809,13.8393278122,14.2909612656,13.2372989655,14.6437721252,14.7368221283,13.6831989288,0.3284210563,0.2168421000,0.1873684227,0.1957894713,0.1494736820,0.1642105281,0.2399999946,0.0905263126,0.1810526252,0.2357894778,0.4547368288,0.1073684245,0.1726315767,0.2000000030,0.1663157940,0.2210526317,0.2000000030,0.1768421084,0.1515789479,0.0000000000
1580,0.2056097239,0.0174884945,3.4324014187,3.6708378792,3.6994981766,2.7569205761,4.0881977081,3.7554204464,4.6747813225,4.4062395096,3.3415668011,3.9500923157,2.4871141911,2.7615106106,2.7278809547,3.0798940659,2.7700874805,3.2812843323,5.4382729530,3.1987142563,4.1980443001,3.6359250546,3.6737864017,3.7688841820,3.7036616802,3.7353377342,3.5260498524,3.5247511864,3.6063702106,3.5260498524,3.4888839722,3.6264958382,3.5248894691,3.6652836800,3.5758543015,3.5567619801,3.2940602303,3.8830742836,3.6108813286,3.4998490810,17.8800830841,15.5217113495,17.1394710541,16.4565525055,16.8527278900,14.4862098694,15.1579208374,15.4044504166,14.7388000488,14.1825189590,16.0044384003,15.4030513763,16.0503787994,15.8729801178,15.3661918640,14.8638401031,17.2687129974,16.2663249969,15.1885957718,0.3031578958,0.2547368407,0.1957894713,0.2210526317,0.2421052605,0.2273684144,0.2168421000,0.2084210515,0.2210526317,0.3515789509,0.2757894695,0.2210526317,0.2694736719,0.2821052670,0.2231578976,0.1157894731,0.2378947437,0.1978947371,0.2273684144,2.0000000000
785,0.2743315995,0.0194871798,5.0244855881,4.9061779976,4.4979057312,5.0792527199,4.2898917198,5.5192708969,5.3443064690,5.0033111572,5.6483035088,5.4214458466,5.8436346054,5.6387538910,5.4936761856,5.7905077934,4.7137513161,5.7029261589,4.2678380013,4.8233904839,5.3200850487,3.5522885323,3.4482817650,3.4365692139,3.5159251690,3.2701973915,3.3235907555,3.3929135799,3.3769805431,3.4616494179,3.4525585175,3.4921345711,3.4675779343,3.4732697010,3.3945686817,3.4725079536,3.5094714165,3.4203655720,3.4827539921,3.4049000740,15.2911701202,14.8425102234,13.9028654099,14.1824932098,12.9347982407,13.7441463470,14.0121593475,13.7909870148,14.8498964310,13.7692909241,15.0600090027,14.9600477219,14.3806791306,14.5616846085,14.1540422440,14.1241531372,13.2649927139,14.2996311188,14.0355024338,0.1368421018,0.1578947306,0.2336842120,0.2189473659,0.1326315850,0.1642105281,0.1936842054,0.2421052605,0.2231578976,0.1747368425,0.3157894611,0.1852631569,0.2610526383,0.3957894742,0.2905263007,0.1936842054,0.1431578994,0.2168421000,0.1452631503,1.0000000000
549,0.3917104006,0.0199999996,2.3919637203,2.7990338802,2.7222819328,2.7343478203,2.6817190647,2.9209105968,3.0433723927,3.3432073593,3.4814174175,3.0236504078,2.8020777702,2.6640098095,2.6983168125,2.9613604546,3.1744875908,3.3722882271,2.9842221737,3.2046527863,3.3621923923,3.4256589413,3.2596108913,3.4354634285,3.5036616325,3.3876013756,3.5235908031,3.5305612087,3.5473582745,3.5660498142,3.2198700905,3.3147087097,3.3668868542,3.4432156086,3.3778517246,3.5016641617,3.6292750835,3.4052131176,3.5132696629,3.5180046558,12.6890487671,11.5892887115,12.3273324966,12.4712219238,12.9358558655,14.2364435196,14.0946283340,14.5260334015,14.9966154099,13.0091009140,11.6563482285,12.5824117661,13.7273111343,13.9770431519,15.1260156631,13.8566913605,12.8069953918,13.0880928040,13.9113655090,0.1831578910,0.3157894611,0.1515789479,0.1599999964,0.1494736820,0.1515789479,0.1873684227,0.2294736803,0.1810526252,0.1347368360,0.2126315832,0.1221052632,0.2589473724,0.1663157940,0.2484210432,0.1642105281,0.3094736934,0.1452631503,0.1452631652,0.0000000000
1755,0.1821524054,0.0105555551,5.5963840485,8.3545455933,7.2883129120,8.9401493073,6.4379787445,8.4215240479,6.6326222420,5.5629687309,5.0862407684,4.3887491226,5.5679697990,8.8832073212,6.0256013870,8.1121244431,5.4603838921,3.7930266857,6.6608347893,8.4747018814,5.3696155548,3.6349468231,3.5851972103,3.5481178761,3.6007566452,3.6941773891,3.6497981548,3.6044344902,3.7588791847,3.5399188995,3.5733404160,3.6007566452,3.9079763889,3.6953377724,3.7615935802,3.5382077694,3.5699605942,3.4455881119,3.8153376579,3.7109503746,14.9762907028,18.6506023407,16.1035537720,19.5191993713,16.4855957031,19.3300075531,17.5025482178,17.9678421021,16.8498878479,16.3571891785,15.2663736343,21.1874217987,16.2520008087,18.1626873016,16.5023288727,15.5984382629,15.8503980637,18.1177082062,18.1009635925,0.2168421000,0.1831578910,0.3389473557,0.1642105281,0.2631579041,0.1494736820,0.2168421000,0.3052631617,0.2547368407,0.4084210396,0.2800000012,0.1810526252,0.1936842054,0.1852631569,0.2084210515,0.1957894713,0.1978947371,0.2673684061,0.2821052670,2.0000000000
1971,0.3960212469,0.0194152053,5.1147632599,5.2399644852,5.1430726051,4.9504408836,5.0170288086,4.8567862511,4.9713816643,5.2445120811,4.7392816544,4.9595198631,5.0378055573,4.9063849449,4.7110686302,4.7418384552,4.8810205460,4.7584915161,5.2683353424,5.3286523819,5.1151056290,3.4759252071,3.4081020355,3.4354085922,3.3967618942,3.4501860142,3.3574607372,3.3590829372,3.3224694729,3.4432156086,3.4097242355,3.4007565975,3.2558543682,3.3263702393,3.3987076283,3.3411476612,3.3990828991,3.3330202103,3.4097242355,3.3949468136,15.2693271637,14.6654567719,15.6466684341,15.4210758209,15.2915172577,15.2879133224,15.3944387436,15.6124095917,15.0080833435,14.8890485764,14.1463356018,14.4290151596,14.9399824142,14.7216863632,15.0644950867,14.5833263397,15.8839874268,15.8648948669,14.9030914307,0.0694736838,0.2063157856,0.1915789396,0.1684210598,0.2105263174,0.2000000030,0.2021052539,0.1536842138,0.1368421018,0.1621052623,0.2357894778,0.2652631700,0.1347368360,0.1326315701,0.1410526335,0.1621052623,0.1621052623,0.2084210515,0.1536842138,2.0000000000
451,0.2735296488,0.0199460201,3.5661647320,3.7661366463,3.5051562786,3.8173761368,3.5087697506,3.5598788261,3.4398868084,3.4605164528,3.2702267170,3.3858568668,3.4475822449,3.7809958458,3.2707557678,3.6073911190,3.2689268589,3.5189971924,3.5444290638,3.5023796558,3.4848089218,3.1840672493,3.3652679920,3.1945717335,3.2643601894,3.1591041088,3.2689547539,3.1208114624,3.1451423168,3.1087167263,3.0911049843,3.3634088039,3.2763001919,3.2609095573,3.2807567120,3.0950174332,3.1669721603,3.3076562881,3.2354905605,3.1234188080,13.1230335236,14.1475162506,13.6991777420,13.5734958649,12.8618202209,12.8080167770,11.9954738617,11.8493680954,11.5308303833,11.8283405304,12.3434686661,14.5670661926,12.0692052841,13.6933259964,11.6284236908,12.1517238617,13.7916746140,12.7556152344,12.0900659561,0.0989473686,0.1221052632,0.1957894713,0.1473684162,0.1852631569,0.3305263221,0.2589473724,0.1957894713,0.2294736803,0.1557894796,0.1599999964,0.1052631587,0.1978947371,0.1431578994,0.2652631700,0.1557894796,0.1663157940,0.2126315832,0.1557894796,0.0000000000
1773,0.3178808093,0.0211111102,3.8572974205,3.9316012859,4.4497795105,4.2640986443,4.3634386063,4.1810131073,4.4964246750,5.3014235497,4.2409405708,4.9409728050,3.8610515594,3.7207007408,4.0852985382,3.9961404800,4.6882610321,4.8812322617,4.8678550720,4.9777154922,4.9784698486,3.5099611282,3.5099611282,3.4819855690,3.5859792233,3.4475116730,3.4802949429,3.5382077694,3.6561746597,3.5145084858,3.6546938419,3.4231979847,3.3167619705,3.4840235710,3.4442055225,3.4657256603,3.5663702488,3.5045039654,3.5864634514,3.5556516647,14.3249006271,14.4178428650,14.9681186676,14.3980760574,15.4488449097,14.8262853622,15.5629339218,15.6244611740,14.9072189331,14.9716491699,14.1794462204,13.5527105331,14.7622299194,14.5774507523,15.4891748428,14.9004611969,15.3489999771,17.1501293182,15.5915260315,0.1178947389,0.1642105281,0.2357894778,0.0294736829,0.1642105281,0.1031578928,0.2336842120,0.1642105281,0.2042105198,0.0968421027,0.0926315784,0.0757894740,0.1199999973,0.1242105216,0.2315789461,0.1326315701,0.2778947353,0.1010526270,0.1894736886,2.0000000000
991,0.3021503687,0.0199871399,3.7522482872,3.0689692497,3.2634327412,3.0012323856,3.4035081863,3.9860877991,2.9681167603,2.7038438320,3.0452048779,3.0744252205,3.8199534416,4.0164322853,2.7788007259,2.7336714268,2.8852376938,2.8420369625,2.7859518528,2.5648746490,2.6243357658,3.6055333614,3.6362454891,3.6782426834,3.6080472469,3.6872513294,3.7982428074,3.4497241974,3.6047513485,3.4704904556,3.5476012230,3.6304354668,3.6317889690,3.5012025833,3.5529494286,3.5332775116,3.6677944660,3.5680472851,3.4121799469,3.3127918243,14.6257209778,14.5438079834,15.0187616348,14.3171739578,15.3884296417,16.5910682678,14.0052022934,15.8989648819,14.0576972961,16.0648727417,14.9882469177,14.2771587372,14.6655874252,15.3298702240,15.0219631195,15.2886867523,13.9945297241,13.6374397278,14.6429109573,0.1957894713,0.1936842054,0.2000000030,0.1831578910,0.2210526317,0.5915789604,0.2610526383,0.2610526383,0.2610526383,0.2168421000,0.2105263174,0.2231578976,0.1915789545,0.2105263174,0.1789473742,0.2147368342,0.2168421000,0.1810526252,0.2842105329,1.0000000000
1068,0.3241618276,0.0190174468,6.2471232414,7.8681263924,7.2520198822,6.8512163162,6.9881882668,6.1300182343,6.5529913902,5.5994634628,5.8006186485,5.5073280334,6.5510396957,8.3179016113,6.0217118263,8.2884006500,7.0966506004,7.0461273193,6.8565292358,6.6673426628,6.3473196030,3.7285637856,3.4531557560,3.6015934944,3.5775132179,3.7101151943,3.7937862873,3.7137863636,3.7019844055,3.7240526676,3.8561747074,3.7338571548,3.5927219391,3.6460499763,3.7239913940,3.7497916222,3.6518597603,3.6868867874,3.5730202198,3.6659791470,16.1965866089,16.1353588104,16.5631752014,16.8679199219,16.5454025269,16.1885280609,16.1575393677,16.5923347473,16.8468379974,17.5335979462,16.0564384460,16.6165065765,16.6303424835,17.5024604797,16.5642051697,17.2174377441,16.3605041504,15.5713787079,15.2933425903,0.1978947371,0.1094736829,0.2442105263,0.1052631587,0.2547368407,0.1705263108,0.2021052688,0.2042105198,0.1915789545,0.2147368491,0.1305263191,0.0968421027,0.1831578910,0.3936842084,0.2105263174,0.3284210563,0.1578947306,0.1705263108,0.1515789479,1.0000000000
2126,0.3118241727,0.0199334845,3.3537430763,3.8787441254,3.0834596157,4.3102188110,4.0787472725,4.2148280144,4.0642337799,4.5453257561,4.2265272141,4.3385648727,2.9144661427,3.8634591103,3.2049319744,4.2832765579,3.8796064854,4.5412888527,4.1137490273,4.3981647491,4.2409257889,3.1322655678,3.0402400494,3.1476562023,3.3265664577,3.3582427502,3.1543028355,3.0960576534,3.1361989975,3.0860497952,3.1406857967,3.0062174797,3.1819844246,3.0500445366,3.2186884880,3.2044310570,3.0135369301,3.1366913319,3.0557372570,3.1361989975,10.4544534683,11.1244678497,10.7051849365,12.3930225372,12.1462869644,11.6677646637,11.6711397171,12.3290052414,11.6926794052,12.3179140091,10.5260877609,10.8453130722,10.5846881866,11.9746694565,12.0184621811,12.8636093140,11.2067804337,11.7392244339,11.9079256058,0.1894736886,0.1684210449,0.2021052688,0.2336842120,0.1073684171,0.1221052632,0.1578947306,0.1852631569,0.1978947371,0.1263157874,0.0968421027,0.1494736820,0.2252631485,0.2778947353,0.1178947389,0.1431578994,0.2105263174,0.0926315784,0.1410526335,2.0000000000
165,0.3084682524,0.0211111102,1.8570666313,2.2676966190,1.7401269674,3.0691192150,4.0273685455,3.8046057224,4.7288899422,4.6577000618,4.1130323410,5.0422058105,6.6845607758,3.0971219540,3.6764783859,2.1680884361,4.0331935883,3.6067216396,2.7596566677,3.1397891045,4.4287819862,3.3093605042,3.3957836628,3.3082001209,3.4913980961,3.5199196339,3.4198489189,3.6125035286,3.5806310177,3.5537862778,3.3607566357,3.3959250450,3.4521832466,3.5182425976,3.3509521484,3.4043760300,3.3529493809,3.3987593651,3.4239819050,3.4983134270,12.1093473434,12.3540744781,11.7687492371,12.6734523773,13.2227058411,12.4695463181,13.6231164932,13.1947488785,13.3373098373,13.4782924652,14.1086959839,12.9732255936,13.2349119186,12.5813865662,13.3434886932,12.9917211533,12.0553874969,12.6529998779,12.9457387924,0.1621052623,0.1684210598,0.1494736820,0.1894736886,0.1452631503,0.1494736820,0.2778947353,0.1452631503,0.1368421018,0.1810526252,0.1199999973,0.1221052632,0.1494736820,0.1789473742,0.1768421084,0.3263157904,0.1515789479,0.1199999973,0.1621052623,0.0000000000
178,0.4381841421,0.0168888886,3.1217815876,3.4164133072,3.1889932156,3.4536681175,3.6576683521,3.7957251072,3.3497560024,3.3178055286,3.6398181915,3.5568630695,3.1012942791,3.0912411213,3.3005065918,3.1589388847,2.9409742355,3.1358771324,3.4647765160,3.8941538334,3.9465007782,3.2750849724,3.1747794151,3.2563710213,3.1350996494,3.4362454414,3.2359251976,3.3419878483,3.3761746883,3.3278090954,3.3688840866,3.3313980103,3.3876562119,3.3383133411,3.1652679443,3.2578516006,3.3227539062,3.2518596649,3.3436615467,3.4357836246,11.2475166321,10.8001899719,11.1275148392,11.1250009537,12.5526161194,12.6633481979,12.5424194336,12.1844596863,12.3402490616,12.6282215118,12.4080190659,11.6468448639,12.4549379349,11.1300773621,12.1467618942,11.9437217712,11.1303596497,12.4867048264,13.1843051910,0.1684210449,0.1431578994,0.1726315767,0.0926315784,0.1157894731,0.1031578928,0.1263157874,0.1199999973,0.3515789509,0.1599999964,0.2147368491,0.1599999964,0.1599999964,0.1431578994,0.1726315767,0.1578947306,0.2736842036,0.1157894731,0.1431578994,0.0000000000
252,0.2822745740,0.0199999996,3.4116470814,4.5997967720,2.7517652512,3.9824435711,4.1439948082,4.0724420547,4.5454287529,4.3293328285,4.3184647560,4.4291763306,4.8407001495,3.9818449020,4.2274098396,3.5030093193,4.1920285225,4.0863909721,2.8682725430,3.2123129368,5.1192255020,3.6709520817,3.6460499763,3.5599198341,3.6611475945,3.4749467373,3.7472810745,3.6259791851,3.6040525436,3.5859792233,3.6223080158,3.7929494381,3.7982428074,3.7403106689,3.5300993919,3.6525034904,3.7831449509,3.6847512722,3.6415934563,3.6468868256,15.9547061920,16.3925247192,15.0877885818,16.6482944489,15.1250705719,16.6590099335,16.8199310303,16.1056137085,16.2995204926,17.0547065735,16.8205585480,16.3067646027,16.8608169556,15.0410537720,16.5946407318,16.7015705109,15.5502939224,15.8590717316,15.7568302155,0.0926315784,0.0631578937,0.1410526335,0.0778947324,0.1052631587,0.1242105216,0.1452631503,0.0884210542,0.1052631587,0.1852631569,0.0863157883,0.0757894740,0.1221052632,0.0799999982,0.1305263191,0.1557894796,0.1010526270,0.1115789488,0.0968421027,0.0000000000
1332,0.2577033639,0.0199999996,3.6975681782,3.2458214760,3.1837899685,3.5257275105,3.1682760715,3.0709240437,3.3113927841,3.1797978878,3.4118604660,3.2720911503,3.5174167156,3.0388956070,3.2581639290,3.2967748642,2.9900557995,2.8518466949,3.3870513439,3.1285192966,3.1560392380,3.5587592125,3.4558544159,3.2427539825,3.3786885738,3.5212182999,3.6219844818,3.5590796471,3.5230741501,3.5957837105,3.5011477470,3.4485638142,3.2795960903,3.4284381866,3.4743030071,3.5366911888,3.6150174141,3.4497241974,3.3482000828,3.6423788071,14.3088884354,13.2116746902,12.6669645309,12.3940010071,13.7361736298,13.9963111877,13.6268634796,14.1412734985,13.9811067581,14.3445854187,13.6001758575,11.1634874344,12.4474639893,14.1947450638,14.2458181381,13.9725360870,13.8398561478,12.9937248230,14.8357820511,0.4842105210,0.2210526317,0.4463157952,0.2336842120,0.2652631700,0.3684210479,0.2757894695,0.2547368407,0.2715789378,0.2505263090,0.6126315594,0.3242105246,0.3978947401,0.2357894778,0.2968420982,0.2505263090,0.2315789461,0.2568421066,0.2757894695,1.0000000000
1025,0.3194405735,0.0199257210,4.1814413071,4.3819336891,4.3175888062,4.5722937584,4.3321976662,4.1634073257,4.6811695099,4.5627894402,4.3925852776,4.3578343391,4.3856391907,3.8913006783,4.4631700516,4.3798918724,4.1569914818,4.0495638847,4.7456564903,4.6935911179,4.5899462700,3.3346939087,3.2833051682,3.3904902935,3.1612184048,3.3887240887,3.2184629440,3.3495318890,3.3894941807,3.4289548397,3.5207567215,3.1538028717,3.3866021633,3.2658612728,3.7931101322,3.4908814430,3.4095034599,3.2629692554,3.2896196842,3.3912055492,13.0488128662,12.6774806976,13.9831752777,12.3261976242,13.9469766617,12.7100210190,12.9896583557,13.1257715225,13.2576875687,13.1081047058,12.5520019531,14.0666379929,13.2010545731,17.0104579926,13.7169084549,13.7275991440,14.2945079803,13.7274179459,13.1247692108,0.4126315713,0.3199999928,0.2631579041,0.2800000012,0.2715789378,0.2336842120,0.3136841953,0.2800000012,0.1768421084,0.2821052670,0.2715789378,0.5178947449,0.2463157922,0.3705263138,0.1726315767,0.4399999976,0.2757894695,0.2821052670,0.3199999928,1.0000000000
614,0.3949873745,0.0211111102,6.3971261978,6.1010241508,3.6292026043,5.8415837288,5.1590056419,5.6704988480,5.0924096107,5.5884881020,5.2503967285,5.4577970505,5.3000278473,6.1362614632,5.3538699150,6.1018071175,5.9950022697,5.7280669212,5.2874054909,5.4807348251,5.3673305511,3.5519056320,3.5529494286,3.4811315536,3.5557837486,3.5305612087,3.5823080540,3.4930202961,3.4248220921,3.5199098587,3.3721833229,3.5790240765,3.5668866634,3.5517890453,3.5353925228,3.5114686489,3.4047513008,3.6578516960,3.5492751598,3.4787592888,15.2646560669,13.9582748413,14.2974033356,14.2992115021,14.1382017136,14.2811679840,13.2034502029,13.5147228241,14.3495531082,13.8053102493,15.1706819534,14.3101024628,14.0646266937,13.9433450699,14.1671066284,13.5809288025,14.3816452026,13.6665363312,13.1832256317,0.2126315832,0.2652631700,0.2042105198,0.2463157922,0.2442105263,0.1915789396,0.3747368455,0.2442105263,0.4799999893,0.2884210646,0.2378947288,0.2210526317,0.3536842167,0.3073684275,0.2231578976,0.1789473593,0.2315789461,0.2315789461,0.2315789461,0.0000000000
2242,0.3345864713,0.0211111102,3.2212550640,3.0617208481,3.3370745182,2.8130974770,3.6177978516,3.5316798687,4.0279064178,3.8176233768,3.5650949478,3.9757118225,3.1653473377,3.1490073204,3.5213336945,3.6447961330,4.2574267387,4.0431222916,3.2456285954,3.1488997936,3.7644689083,3.2525584698,3.1473631859,3.2165193558,3.2150995731,3.2153377533,3.2296535969,3.2175314426,3.1385064125,3.1472811699,3.1353926659,3.2858119011,3.1909520626,3.2196669579,2.9301512241,3.2672810555,3.2659790516,3.2941772938,3.4181718826,3.1655881405,11.7674264908,11.2974996567,12.0342769623,11.4010848999,11.8829536438,11.4744863510,11.5646438599,11.1719799042,10.3439579010,10.7548170090,11.6781902313,11.5589618683,11.0504913330,10.8033313751,12.1168003082,11.6410541534,11.4776697159,12.0948476791,10.7796535492,0.1452631503,0.0757894740,0.1684210449,0.1136842072,0.1431578994,0.1663157940,0.1115789488,0.1368421018,0.2652631700,0.2084210515,0.0968421027,0.1115789488,0.1431578994,0.1136842072,0.1157894731,0.0863157883,0.1347368360,0.1199999973,0.1368421018,2.0000000000
1230,0.2551906705,0.0199257210,4.1565389633,4.4426012039,4.4776144028,4.0728406906,4.4032278061,3.9402704239,4.1390428543,3.6176242828,4.1252422333,4.0280556679,4.1747078896,4.6587061882,4.8354043961,4.9566249847,4.4805197716,3.8509657383,4.3697414398,4.2406668663,3.5979087353,3.4488840103,3.4130201340,3.4729495049,3.2905611992,3.3360576630,3.3459792137,3.4206857681,3.3378517628,3.3627538681,3.3892784119,3.4158544540,3.4840526581,3.3705611229,3.4289548397,3.4354634285,3.3929493427,3.3497917652,3.3342628479,3.3322653770,13.4109106064,13.1262702942,13.8833761215,13.1633634567,13.5356178284,12.9815006256,13.5124511719,12.3878765106,13.4785566330,12.8440570831,13.4216518402,13.3663854599,14.1141796112,12.9421539307,13.8426771164,12.6485424042,13.3966350555,12.9944953918,12.6859245300,0.0968421027,0.2357894778,0.1115789488,0.1410526335,0.1515789479,0.1705263108,0.2000000030,0.1431578994,0.1642105281,0.1368421018,0.0905263126,0.3284210563,0.1242105216,0.2547368407,0.1642105281,0.3263157904,0.1957894713,0.1831578910,0.1663157940,1.0000000000
835,0.3478274643,0.0199069027,4.0230383873,3.9487924576,3.7205603123,3.6301856041,4.2192444801,3.7908301353,4.2299971581,3.6039106846,3.5390915871,3.9172093868,3.7746679783,3.5853297710,4.5147132874,3.4165837765,4.1355657578,3.7819845676,3.7457137108,4.4671025276,3.8531188965,3.3300993443,3.3622922897,3.2864282131,3.3697242737,3.1753926277,3.2763001919,3.1963002682,3.2704355717,3.3281021118,3.3627538681,3.2239818573,3.1753377914,3.1215934753,3.3761746883,3.3722655773,3.3411476612,3.2270123959,3.2550997734,3.2369990349,12.8255491257,12.7004728317,12.5489482880,12.5721263885,12.3541946411,12.9009246826,11.8829174042,12.0886735916,11.7812509537,12.4027519226,11.8396177292,12.0677680969,12.4521484375,13.0840501785,13.3204755783,12.2193202972,11.7497529984,12.9068241119,11.6146221161,0.2821052670,0.2084210515,0.2105263174,0.1599999964,0.2357894778,0.3073684275,0.4842105210,0.1894736886,0.3515789509,0.3178947270,0.1726315767,0.2989473641,0.2736842036,0.2610526383,0.2399999946,0.1915789396,0.1936842054,0.2126315832,0.2000000030,1.0000000000
1291,0.3290925920,0.0199907497,3.2426054478,2.7155103683,3.5793254375,3.1893060207,3.4911956787,2.9315791130,2.9303565025,3.0309035778,2.8660399914,3.7457292080,3.5343451500,3.2027654648,3.6732301712,3.6791846752,3.7479004860,3.5093228817,3.3780055046,3.1495397091,2.7535977364,3.4516448975,3.3541352749,3.4378058910,3.4523577690,3.5232729912,3.3332719803,3.5607566833,3.2441999912,3.5917890072,3.4936454296,3.4457163811,3.3711962700,3.3291959763,3.4282724857,3.4251422882,3.3937149048,3.5869574547,3.3371624947,3.3729043007,13.5447731018,13.5128269196,13.5854606628,14.2623825073,13.4824390411,12.8603944778,12.9901428223,12.6647186279,13.7162570953,13.5214557648,13.0867986679,12.8691396713,13.4543561935,13.5394620895,12.8764085770,13.1411933899,13.7244415283,12.8914918900,12.4851598740,0.1978947371,0.1536842138,0.1515789479,0.1494736820,0.1663157940,0.1221052632,0.1473684162,0.1536842138,0.1494736820,0.2126315832,0.1515789479,0.1284210533,0.2042105198,0.1178947389,0.1515789479,0.1578947306,0.2463157922,0.1305263191,0.2399999946,1.0000000000
